user_id,item_id,rating
user026,Edukasi Digital - Saparunesia Trip,4
user026,Tempat Edukasi SD - Saparunesia Trip,4
user026,PRIMA WISATA EDUKASI,3
user026,Rumah Makan Sipirok,3
user026,Wajir Seafood,2
user026,Sate Memeng,5
user026,Sawah Lukis,4
user026,Mie Aceh Titi Bobrok,3
user026,Rumah Makan Sinar Pagi,5
user026,Arrasyiid cookies cake snack,4
user026,Nasi Goreng Wak Ribut,3
user026,Rumah Makan Tabona,1
user026,Budaya Resto,1
user026,Kuliner Pagaruyung,4
user026,KAKUTA -Binjai,5
user026,Simpang tiga kuliner Kampoeng lama,2
user026,Wisata kuliner mangga Bridge,1
user026,Joglo28 kuliner,1
user026,SM Raja Kuliner,5
user026,Nasi Goreng Pemuda,3
user026,Rumah Makan Cahaya Putri,1
user026,Pasar Kamu (Pekan Sarapan Karya Anak Muda),2
user026,Wisata kuliner cinta lisa,5
user026,Rumah Makan Kebun Pondok Punokawan,2
user026,Pondok Naga Pantai Galau,3
user026,SIMPANG BODREX (Kuliner Pasar Miring),5
user026,Hasnah Kuliner,5
user026,Gundaling Farmstead,4
user026,Restoran Terapung,3
user026,Bihun Bebek Asie,3
user026,Green's Cafe Balige,2
user026,ALUN ALUN,4
user026,Kuliner Teh Pipih,5
user026,RM. Beringin Indah 2,4
user026,KAMPUNG NUSANTARA,3
user026,Warung Wajik Peceren H Ngadimin,3
user026,Waroeng Balek Kampoeng,2
user026,Pondok Surya,5
user026,Lontong Kak Lin,5
user026,KWETIAU ALUANG BRAHRANG,2
user026,RM. Beringin Indah 1,5
user026,Waroeng Waswas,3
user026,Pondok Telaga Ikan,5
user026,Rumah Makan Elizabeth,5
user026,Kawasan Wisata Kuliner Pantai Padang,4
user026,Kafe Keboen,1
user026,Mie Ayam Jamur Spesial Haji Mahmud,3
user026,Bunda Kuliner,2
user026,TIARA WISATA KULINER,3
user026,UCOK DURIAN MEDAN,5
user026,Rumah Makan Family Haji Ramli,2
user026,Pasar Kuliner Kampung Melayu,4
user026,Mie Tiong Sim,4
user026,Kuliner tepi jalan pinggir sawah,2
user026,Lembur Kuring,4
user026,RUMAH MAKAN MUSLIM GUNDALING,4
user026,Jabu Berastagi,2
user026,Kuliner New Pasbar,1
user027,Wisata Alam Datuk,5
user027,WISATA ALAM KASIH,5
user027,Taman Wisata Alam Sibolangit,2
user027,Wisata Alam Sikabung-kabung,3
user027,Bukit Indah Simarjarunjung,2
user027,Bukit Sipisopiso,5
user027,Air Terjun Sigura-Gura,2
user027,Taman Alam Lumbini Berastagi,1
user027,Wisata Batu Katak,5
user027,Kawah Putih Dolok Tinggi Raja,1
user027,Pemandian alam Bah Damanik,3
user027,Wisata Sawah Pematang Johar,3
user027,Air Terjun Sikulikap,5
user027,TAMAN WISATA DANAU SIOMBAK MARELAN,4
user027,Penatapan Simarjarunjung,5
user027,The Waterfall - Taman Simalem Resort,1
user027,Penatapen Doulu,2
user027,Lau mentar canyon,5
user027,Danau Lau Kawar,4
user027,Wisata Alam Fishing-Camp Siarubung,3
user027,Wisata Alam Peken Tebu,5
user027,Wisata Alam Pohon Damai Simempar,1
user027,Bukit Lawang Wisata Alam,4
user027,Danau Toba Parapat,1
user027,Wisata Anugerah Indah Sippan,1
user027,GaBOk,4
user027,Danau Aek Natonang,4
user027,WISATA ALAM PASIR PUTIH PARPAREAN,1
user027,Wisata Alam Paya Sihorkor,5
user027,Geosite Sipinsur,2
user027,Pemandian Alam Gantang Rani,1
user027,Air Terjun Situmurun,5
user027,Wisata Alam Syaakirah The View and Resto,5
user027,Pemandian Alam Sejuk Pas,3
user027,Tanjung Unta,2
user027,Air Terjun Janji,5
user027,Air Terjun Sipisopiso,4
user027,Puncak Huta Ginjang,1
user027,WISATA ALAM BEDENG 7,3
user027,Wisata Alam Sini Suka,4
user027,Taman Eden 100,2
user027,Bukit Senyum,3
user027,Air Terjun Teroh-Teroh Petar,5
user027,T.GARDEN Little Bali in Medan,2
user027,Manigom Nauli,4
user027,Bukit Sipatungan,3
user027,Wisata Alam Tunggul Naga,1
user027,Rekreasi Lau Penda,2
user027,Ekowisata Mangrove Sicanang,5
user027,Puncak Merga Silima,2
user027,Wisata Alam Pantai Geger,1
user027,Pemandian Alam Tirta Sayum Sabah,5
user027,Pemandian kampung gunung,2
user027,Wisata Alam Mangrove Desa Silo Baru,2
user027,Posko Air Terjun Satu Hati (Tibrena),1
user027,Penatapan Pamah Simelir,2
user027,Bukit Doa,3
user027,Wisata Pemandian Alam Swembath (Loc: Sweembat),2
user027,wisata alam pemandian bahbolon huta bayu Desa Bartong,2
user027,Batu Gantung,4
user027,Aek Sijorni,2
user027,TAHURA (Taman Hutan Raya),4
user027,Air Terjun Efrata,5
user027,Wisata Punden Rejo,3
user027,Pemandian Alam Loknya,3
user027,Air Terjun Pelangi Indah,3
user027,Air Terjun Siringo,3
user027,Air Terjun Aek Limut,1
user027,Wisata Bunga,4
user027,Sibiobio Adventure Park,1
user027,Pemandian Sikabung-kabung,3
user027,Wisata alam Efrata,1
user027,Ecowisata batu katak,5
user027,Balai Besar Taman Nasional Gunung Leuser,4
user027,Objek wisata sungai 2 Rasa,3
user027,Salib Kasih,4
user027,Air Terjun Lau Lutih Tanjung Raja,1
user027,AIR TERJUN TURUNAN BUHIT (JABEL),5
user027,Wisata Sejahtera,1
user027,Wisata Alam Sidauruk,3
user027,Wisata Pemandian Alam SENTABI,1
user027,View Point Tongging Geopark Kaldera Toba,4
user027,WISATA INDAH SIPPAN (WIS) JUMA REBEN 2,5
user027,Kebun Teh Sidamanik,5
user027,Bukit Sibeabea,2
user027,Siregar Aek Nalas,2
user027,Air Terjun Sampuren Putih,2
user027,TAMAN ALAMTA JAYA,2
user027,Sungai Buih,3
user027,Kampung Ladang Outbound,4
user027,Wisata Danau Palas Asri,5
user027,Bukit Burung,2
user027,Puncak Hauma Hela,5
user027,Tangkahan CRU,4
user027,Pemandian Alam ULUTA,4
user027,Wisata Kampong Lama,3
user027,Wisata Alam,1
user027,Monkey Forest Umar Manik Sibaganding,3
user027,Simarjarunjung carabel,3
user027,Air terjun dua warna,4
user027,Arung Jeram Ancol,2
user027,Danau alam jaya tuntungan,5
user027,Pulo Bisky (Pantai Wisky),1
user027,Taman Seribu Bunga Raya,3
user027,Pasar Ikan Lama Medan,1
user027,Pasar Tomok,3
user027,Tjong A Fie Mansion,5
user027,Yuki Simpang Raya,5
user027,Museum Negeri Sumatera Utara,3
user027,Plaza Medan Fair,1
user027,Medan Mall,2
user027,Pasar Petisah Medan,2
user027,Mall Centre Point (Medan),1
user027,BINJAI MILENIAL MARKET,5
user027,Pantai Bali Lestari,1
user027,DeliPark Mall,3
user027,Wisata Merci Themepark and Resto,2
user027,Pekan Minggu Percut Sei Tuan Deli Serdang,4
user027,Thamrin Plaza,3
user027,Manhattan Times Square,4
user027,Pusat Pasar Pangaribuan,4
user027,Taman Bunga Sapo Juma,1
user027,Tikung Point,5
user027,Tjong Yong Hian Gallery,5
user027,Pertunjukan Tari Sigalegale,5
user027,Kota Sejarah,3
user027,Pajak Gotong Royong,4
user027,Suzuya Mall Rantau Prapat,4
user027,Pos Bloc Medan,2
user027,Gunung Sibayak,2
user027,Batu Kursi Raja Siallagan ( Stone Chair of King Siallagan ),2
user027,Istana Kaldera Unesco Geopark Danau Toba,2
user027,Desa Budaya Lingga,5
user027,Tugu Makam Raja Silahisabungan,5
user027,Tugu Perjuangan,2
user027,Cagar Budaya Situs Benteng Putri Hijau,1
user027,Taman Budaya Sumatera Utara,1
user027,Tugu Kol,3
user027,Rahmat International Wildlife Museum & Gallery,5
user027,Museum Perkebunan Indonesia (MUSPERIN-1),3
user027,Museum Sejarah Al-Qur'an Sumatera Utara,5
user027,Meriam Puntung,3
user027,Istana Raja Sisingamangaraja,3
user027,Situs Objek Diduga Cagar Budaya Batu Sijongjong dan Batu Sigadap,3
user027,Rumah Adat Karo GARISTA,2
user027,Museum Pusaka Karo,2
user027,Tempat Pengasingan Soekarno,5
user027,Museum Perjuangan Pers Sumatera Utara,1
user027,Replika ISTANA SERDANG,4
user027,Budayaland,3
user027,Cagar Budaya Puteri Hijau,2
user027,Museum Letjen Jamin Gintings,5
user027,"Wisata Desa Budaya To joyo ""SUGENG RAWUH""",5
user027,Tugu Toga Aritonang,5
user027,"Oud Médan , Warenhuis",5
user027,Tugu Perjuangan Berastagi,3
user027,Museum Daerah Deli Serdang,2
user027,Museum Situs Kotta Cinna,4
user027,Istana Maimun,2
user027,"Menara "" Hindia Belanda "" Tirtanadi",4
user027,Tugu Titik Nol Peradaban Islam Nusantara,3
user027,Candi Bahal I,1
user027,Museum Simalungun,2
user027,Vihara Gunung Timur,2
user027,Adipura Monument,3
user027,Medan Edu Fun,2
user027,Prima Wisata Edukasi Desa Selemak,3
user027,Avros Park,5
user027,Dusun Kreatif,1
user027,Kidsnesia (Pusat Edukasi TK & SD),3
user027,Kebun Efi,5
user027,Tempat Edukasi TK (Saparunesia Trip),4
user027,Central Park Zoo & Resort,3
user027,Ladang Edukasi - Mitra Outing Class Anda,4
user027,Taman Wisata Kera Sibaganding,5
user027,Taman Edukasi Binjai,2
user027,Kandang Rusa - Universitas Sumatera Utara,1
user027,Agrowisata Paloh Naga,1
user027,Taman Biro Rektor Universitas Sumatera Utara,1
user027,Taman Burung Cemara Asri,1
user027,Potret Edupark,4
user027,Edukasi Digital - Saparunesia Trip,3
user027,Tempat Edukasi SD - Saparunesia Trip,5
user027,PRIMA WISATA EDUKASI,2
user027,Rumah Makan Sipirok,2
user027,Wajir Seafood,4
user027,Sate Memeng,1
user027,Sawah Lukis,5
user027,Mie Aceh Titi Bobrok,5
user027,Rumah Makan Sinar Pagi,3
user027,Arrasyiid cookies cake snack,5
user027,Nasi Goreng Wak Ribut,1
user027,Rumah Makan Tabona,5
user027,Budaya Resto,1
user027,Kuliner Pagaruyung,2
user027,KAKUTA -Binjai,5
user027,Simpang tiga kuliner Kampoeng lama,2
user027,Wisata kuliner mangga Bridge,4
user027,Joglo28 kuliner,2
user027,SM Raja Kuliner,4
user027,Nasi Goreng Pemuda,5
user027,Rumah Makan Cahaya Putri,5
user027,Pasar Kamu (Pekan Sarapan Karya Anak Muda),2
user027,Wisata kuliner cinta lisa,4
user027,Rumah Makan Kebun Pondok Punokawan,1
user027,Pondok Naga Pantai Galau,2
user027,SIMPANG BODREX (Kuliner Pasar Miring),2
user027,Hasnah Kuliner,3
user027,Gundaling Farmstead,1
user027,Restoran Terapung,2
user027,Bihun Bebek Asie,1
user027,Green's Cafe Balige,5
user027,ALUN ALUN,5
user027,Kuliner Teh Pipih,4
user027,RM. Beringin Indah 2,1
user027,KAMPUNG NUSANTARA,3
user027,Warung Wajik Peceren H Ngadimin,2
user027,Waroeng Balek Kampoeng,2
user027,Pondok Surya,1
user027,Lontong Kak Lin,3
user027,KWETIAU ALUANG BRAHRANG,1
user027,RM. Beringin Indah 1,3
user027,Waroeng Waswas,5
user027,Pondok Telaga Ikan,1
user027,Rumah Makan Elizabeth,1
user027,Kawasan Wisata Kuliner Pantai Padang,4
user027,Kafe Keboen,5
user027,Mie Ayam Jamur Spesial Haji Mahmud,1
user027,Bunda Kuliner,2
user027,TIARA WISATA KULINER,3
user027,UCOK DURIAN MEDAN,5
user027,Rumah Makan Family Haji Ramli,2
user027,Pasar Kuliner Kampung Melayu,4
user027,Mie Tiong Sim,4
user027,Kuliner tepi jalan pinggir sawah,5
user027,Lembur Kuring,5
user027,RUMAH MAKAN MUSLIM GUNDALING,1
user027,Jabu Berastagi,1
user027,Kuliner New Pasbar,2
user028,Wisata Alam Datuk,5
user028,WISATA ALAM KASIH,2
user028,Taman Wisata Alam Sibolangit,1
user028,Wisata Alam Sikabung-kabung,5
user028,Bukit Indah Simarjarunjung,2
user028,Bukit Sipisopiso,2
user028,Air Terjun Sigura-Gura,4
user028,Taman Alam Lumbini Berastagi,2
user028,Wisata Batu Katak,4
user028,Kawah Putih Dolok Tinggi Raja,2
user028,Pemandian alam Bah Damanik,5
user028,Wisata Sawah Pematang Johar,4
user028,Air Terjun Sikulikap,5
user028,TAMAN WISATA DANAU SIOMBAK MARELAN,3
user028,Penatapan Simarjarunjung,2
user028,The Waterfall - Taman Simalem Resort,1
user028,Penatapen Doulu,4
user028,Lau mentar canyon,5
user028,Danau Lau Kawar,3
user028,Wisata Alam Fishing-Camp Siarubung,1
user028,Wisata Alam Peken Tebu,1
user028,Wisata Alam Pohon Damai Simempar,1
user028,Bukit Lawang Wisata Alam,3
user028,Danau Toba Parapat,4
user028,Wisata Anugerah Indah Sippan,3
user028,GaBOk,5
user028,Danau Aek Natonang,2
user028,WISATA ALAM PASIR PUTIH PARPAREAN,5
user028,Wisata Alam Paya Sihorkor,4
user028,Geosite Sipinsur,1
user028,Pemandian Alam Gantang Rani,3
user028,Air Terjun Situmurun,1
user028,Wisata Alam Syaakirah The View and Resto,4
user028,Pemandian Alam Sejuk Pas,5
user028,Tanjung Unta,3
user028,Air Terjun Janji,4
user028,Air Terjun Sipisopiso,2
user028,Puncak Huta Ginjang,5
user028,WISATA ALAM BEDENG 7,4
user028,Wisata Alam Sini Suka,3
user028,Taman Eden 100,5
user028,Bukit Senyum,1
user028,Air Terjun Teroh-Teroh Petar,5
user028,T.GARDEN Little Bali in Medan,3
user028,Manigom Nauli,5
user028,Bukit Sipatungan,3
user028,Wisata Alam Tunggul Naga,3
user028,Rekreasi Lau Penda,2
user028,Ekowisata Mangrove Sicanang,1
user028,Puncak Merga Silima,5
user028,Wisata Alam Pantai Geger,3
user028,Pemandian Alam Tirta Sayum Sabah,2
user028,Pemandian kampung gunung,1
user028,Wisata Alam Mangrove Desa Silo Baru,3
user028,Posko Air Terjun Satu Hati (Tibrena),5
user028,Penatapan Pamah Simelir,1
user028,Bukit Doa,4
user028,Wisata Pemandian Alam Swembath (Loc: Sweembat),4
user028,wisata alam pemandian bahbolon huta bayu Desa Bartong,5
user028,Batu Gantung,1
user028,Aek Sijorni,5
user028,TAHURA (Taman Hutan Raya),3
user028,Air Terjun Efrata,1
user028,Wisata Punden Rejo,2
user028,Pemandian Alam Loknya,3
user028,Air Terjun Pelangi Indah,5
user028,Air Terjun Siringo,2
user028,Air Terjun Aek Limut,4
user028,Wisata Bunga,1
user028,Sibiobio Adventure Park,4
user028,Pemandian Sikabung-kabung,3
user028,Wisata alam Efrata,5
user028,Ecowisata batu katak,2
user028,Balai Besar Taman Nasional Gunung Leuser,5
user028,Objek wisata sungai 2 Rasa,4
user028,Salib Kasih,2
user028,Air Terjun Lau Lutih Tanjung Raja,1
user028,AIR TERJUN TURUNAN BUHIT (JABEL),3
user028,Wisata Sejahtera,4
user028,Wisata Alam Sidauruk,3
user028,Wisata Pemandian Alam SENTABI,3
user028,View Point Tongging Geopark Kaldera Toba,4
user028,WISATA INDAH SIPPAN (WIS) JUMA REBEN 2,4
user028,Kebun Teh Sidamanik,5
user028,Bukit Sibeabea,4
user028,Siregar Aek Nalas,3
user028,Air Terjun Sampuren Putih,1
user028,TAMAN ALAMTA JAYA,5
user028,Sungai Buih,4
user028,Kampung Ladang Outbound,2
user028,Wisata Danau Palas Asri,5
user028,Bukit Burung,2
user028,Puncak Hauma Hela,5
user028,Tangkahan CRU,3
user028,Pemandian Alam ULUTA,1
user028,Wisata Kampong Lama,1
user028,Wisata Alam,5
user028,Monkey Forest Umar Manik Sibaganding,4
user028,Simarjarunjung carabel,3
user028,Air terjun dua warna,2
user028,Arung Jeram Ancol,5
user028,Danau alam jaya tuntungan,3
user028,Pulo Bisky (Pantai Wisky),2
user028,Taman Seribu Bunga Raya,4
user028,Pasar Ikan Lama Medan,4
user028,Pasar Tomok,2
user028,Tjong A Fie Mansion,4
user028,Yuki Simpang Raya,3
user028,Museum Negeri Sumatera Utara,2
user028,Plaza Medan Fair,2
user028,Medan Mall,1
user028,Pasar Petisah Medan,5
user028,Mall Centre Point (Medan),1
user028,BINJAI MILENIAL MARKET,5
user028,Pantai Bali Lestari,5
user028,DeliPark Mall,5
user028,Wisata Merci Themepark and Resto,2
user028,Pekan Minggu Percut Sei Tuan Deli Serdang,2
user028,Thamrin Plaza,2
user028,Manhattan Times Square,4
user028,Pusat Pasar Pangaribuan,3
user028,Taman Bunga Sapo Juma,2
user028,Tikung Point,5
user028,Tjong Yong Hian Gallery,5
user028,Pertunjukan Tari Sigalegale,5
user028,Kota Sejarah,1
user028,Pajak Gotong Royong,2
user028,Suzuya Mall Rantau Prapat,4
user028,Pos Bloc Medan,5
user028,Gunung Sibayak,3
user028,Batu Kursi Raja Siallagan ( Stone Chair of King Siallagan ),1
user028,Istana Kaldera Unesco Geopark Danau Toba,2
user028,Desa Budaya Lingga,4
user028,Tugu Makam Raja Silahisabungan,3
user028,Tugu Perjuangan,3
user028,Cagar Budaya Situs Benteng Putri Hijau,1
user028,Taman Budaya Sumatera Utara,5
user028,Tugu Kol,1
user028,Rahmat International Wildlife Museum & Gallery,1
user028,Museum Perkebunan Indonesia (MUSPERIN-1),2
user028,Museum Sejarah Al-Qur'an Sumatera Utara,5
user028,Meriam Puntung,1
user028,Istana Raja Sisingamangaraja,5
user028,Situs Objek Diduga Cagar Budaya Batu Sijongjong dan Batu Sigadap,4
user028,Rumah Adat Karo GARISTA,4
user028,Museum Pusaka Karo,5
user028,Tempat Pengasingan Soekarno,3
user028,Museum Perjuangan Pers Sumatera Utara,1
user028,Replika ISTANA SERDANG,3
user028,Budayaland,5
user028,Cagar Budaya Puteri Hijau,4
user028,Museum Letjen Jamin Gintings,5
user028,"Wisata Desa Budaya To joyo ""SUGENG RAWUH""",4
user028,Tugu Toga Aritonang,5
user028,"Oud Médan , Warenhuis",4
user028,Tugu Perjuangan Berastagi,2
user028,Museum Daerah Deli Serdang,5
user028,Museum Situs Kotta Cinna,5
user028,Istana Maimun,3
user028,"Menara "" Hindia Belanda "" Tirtanadi",3
user028,Tugu Titik Nol Peradaban Islam Nusantara,5
user028,Candi Bahal I,2
user028,Museum Simalungun,2
user028,Vihara Gunung Timur,5
user028,Adipura Monument,5
user028,Medan Edu Fun,4
user028,Prima Wisata Edukasi Desa Selemak,1
user028,Avros Park,4
user028,Dusun Kreatif,3
user028,Kidsnesia (Pusat Edukasi TK & SD),3
user028,Kebun Efi,1
user028,Tempat Edukasi TK (Saparunesia Trip),5
user028,Central Park Zoo & Resort,5
user028,Ladang Edukasi - Mitra Outing Class Anda,2
user028,Taman Wisata Kera Sibaganding,4
user028,Taman Edukasi Binjai,5
user028,Kandang Rusa - Universitas Sumatera Utara,2
user028,Agrowisata Paloh Naga,4
user028,Taman Biro Rektor Universitas Sumatera Utara,2
user028,Taman Burung Cemara Asri,4
user028,Potret Edupark,3
user028,Edukasi Digital - Saparunesia Trip,4
user028,Tempat Edukasi SD - Saparunesia Trip,1
user028,PRIMA WISATA EDUKASI,4
user028,Rumah Makan Sipirok,1
user028,Wajir Seafood,3
user028,Sate Memeng,4
user028,Sawah Lukis,5
user028,Mie Aceh Titi Bobrok,4
user028,Rumah Makan Sinar Pagi,1
user028,Arrasyiid cookies cake snack,1
user028,Nasi Goreng Wak Ribut,3
user028,Rumah Makan Tabona,3
user028,Budaya Resto,2
user028,Kuliner Pagaruyung,2
user028,KAKUTA -Binjai,2
user028,Simpang tiga kuliner Kampoeng lama,2
user028,Wisata kuliner mangga Bridge,4
user028,Joglo28 kuliner,3
user028,SM Raja Kuliner,5
user028,Nasi Goreng Pemuda,4
user028,Rumah Makan Cahaya Putri,5
user028,Pasar Kamu (Pekan Sarapan Karya Anak Muda),3
user028,Wisata kuliner cinta lisa,3
user028,Rumah Makan Kebun Pondok Punokawan,1
user028,Pondok Naga Pantai Galau,5
user028,SIMPANG BODREX (Kuliner Pasar Miring),1
user028,Hasnah Kuliner,1
user028,Gundaling Farmstead,1
user028,Restoran Terapung,5
user028,Bihun Bebek Asie,1
user028,Green's Cafe Balige,1
user028,ALUN ALUN,5
user028,Kuliner Teh Pipih,3
user028,RM. Beringin Indah 2,4
user028,KAMPUNG NUSANTARA,4
user028,Warung Wajik Peceren H Ngadimin,3
user028,Waroeng Balek Kampoeng,3
user028,Pondok Surya,5
user028,Lontong Kak Lin,3
user028,KWETIAU ALUANG BRAHRANG,2
user028,RM. Beringin Indah 1,2
user028,Waroeng Waswas,1
user028,Pondok Telaga Ikan,4
user028,Rumah Makan Elizabeth,4
user028,Kawasan Wisata Kuliner Pantai Padang,4
user028,Kafe Keboen,3
user028,Mie Ayam Jamur Spesial Haji Mahmud,3
user028,Bunda Kuliner,5
user028,TIARA WISATA KULINER,3
user028,UCOK DURIAN MEDAN,1
user028,Rumah Makan Family Haji Ramli,5
user028,Pasar Kuliner Kampung Melayu,5
user028,Mie Tiong Sim,5
user028,Kuliner tepi jalan pinggir sawah,5
user028,Lembur Kuring,1
user028,RUMAH MAKAN MUSLIM GUNDALING,5
user028,Jabu Berastagi,1
user028,Kuliner New Pasbar,5
user029,Wisata Alam Datuk,3
user029,WISATA ALAM KASIH,3
user029,Taman Wisata Alam Sibolangit,5
user029,Wisata Alam Sikabung-kabung,4
user029,Bukit Indah Simarjarunjung,4
user029,Bukit Sipisopiso,5
user029,Air Terjun Sigura-Gura,3
user029,Taman Alam Lumbini Berastagi,3
user029,Wisata Batu Katak,1
user029,Kawah Putih Dolok Tinggi Raja,4
user029,Pemandian alam Bah Damanik,1
user029,Wisata Sawah Pematang Johar,2
user029,Air Terjun Sikulikap,1
user029,TAMAN WISATA DANAU SIOMBAK MARELAN,2
user029,Penatapan Simarjarunjung,3
user029,The Waterfall - Taman Simalem Resort,3
user029,Penatapen Doulu,5
user029,Lau mentar canyon,3
user029,Danau Lau Kawar,4
user029,Wisata Alam Fishing-Camp Siarubung,3
user029,Wisata Alam Peken Tebu,2
user029,Wisata Alam Pohon Damai Simempar,5
user029,Bukit Lawang Wisata Alam,2
user029,Danau Toba Parapat,2
user029,Wisata Anugerah Indah Sippan,5
user029,GaBOk,5
user029,Danau Aek Natonang,4
user029,WISATA ALAM PASIR PUTIH PARPAREAN,5
user029,Wisata Alam Paya Sihorkor,3
user029,Geosite Sipinsur,2
user029,Pemandian Alam Gantang Rani,3
user029,Air Terjun Situmurun,3
user029,Wisata Alam Syaakirah The View and Resto,3
user029,Pemandian Alam Sejuk Pas,4
user029,Tanjung Unta,4
user029,Air Terjun Janji,2
user029,Air Terjun Sipisopiso,1
user029,Puncak Huta Ginjang,5
user029,WISATA ALAM BEDENG 7,2
user029,Wisata Alam Sini Suka,3
user029,Taman Eden 100,1
user029,Bukit Senyum,5
user029,Air Terjun Teroh-Teroh Petar,3
user029,T.GARDEN Little Bali in Medan,1
user029,Manigom Nauli,3
user029,Bukit Sipatungan,4
user029,Wisata Alam Tunggul Naga,3
user029,Rekreasi Lau Penda,2
user029,Ekowisata Mangrove Sicanang,3
user029,Puncak Merga Silima,3
user029,Wisata Alam Pantai Geger,3
user029,Pemandian Alam Tirta Sayum Sabah,2
user029,Pemandian kampung gunung,1
user029,Wisata Alam Mangrove Desa Silo Baru,2
user029,Posko Air Terjun Satu Hati (Tibrena),1
user029,Penatapan Pamah Simelir,3
user029,Bukit Doa,4
user029,Wisata Pemandian Alam Swembath (Loc: Sweembat),2
user029,wisata alam pemandian bahbolon huta bayu Desa Bartong,2
user029,Batu Gantung,2
user029,Aek Sijorni,3
user029,TAHURA (Taman Hutan Raya),4
user029,Air Terjun Efrata,1
user029,Wisata Punden Rejo,1
user029,Pemandian Alam Loknya,4
user029,Air Terjun Pelangi Indah,2
user029,Air Terjun Siringo,1
user029,Air Terjun Aek Limut,3
user029,Wisata Bunga,4
user029,Sibiobio Adventure Park,3
user029,Pemandian Sikabung-kabung,4
user029,Wisata alam Efrata,4
user029,Ecowisata batu katak,4
user029,Balai Besar Taman Nasional Gunung Leuser,3
user029,Objek wisata sungai 2 Rasa,4
user029,Salib Kasih,5
user029,Air Terjun Lau Lutih Tanjung Raja,2
user029,AIR TERJUN TURUNAN BUHIT (JABEL),3
user029,Wisata Sejahtera,3
user029,Wisata Alam Sidauruk,4
user029,Wisata Pemandian Alam SENTABI,5
user029,View Point Tongging Geopark Kaldera Toba,1
user029,WISATA INDAH SIPPAN (WIS) JUMA REBEN 2,5
user029,Kebun Teh Sidamanik,1
user029,Bukit Sibeabea,5
user029,Siregar Aek Nalas,1
user029,Air Terjun Sampuren Putih,2
user029,TAMAN ALAMTA JAYA,3
user029,Sungai Buih,3
user029,Kampung Ladang Outbound,4
user029,Wisata Danau Palas Asri,1
user029,Bukit Burung,5
user029,Puncak Hauma Hela,5
user029,Tangkahan CRU,4
user029,Pemandian Alam ULUTA,5
user029,Wisata Kampong Lama,5
user029,Wisata Alam,1
user029,Monkey Forest Umar Manik Sibaganding,3
user029,Simarjarunjung carabel,5
user029,Air terjun dua warna,3
user029,Arung Jeram Ancol,2
user029,Danau alam jaya tuntungan,3
user029,Pulo Bisky (Pantai Wisky),5
user029,Taman Seribu Bunga Raya,5
user029,Pasar Ikan Lama Medan,3
user029,Pasar Tomok,3
user029,Tjong A Fie Mansion,5
user029,Yuki Simpang Raya,4
user029,Museum Negeri Sumatera Utara,1
user029,Plaza Medan Fair,4
user029,Medan Mall,3
user029,Pasar Petisah Medan,4
user029,Mall Centre Point (Medan),4
user029,BINJAI MILENIAL MARKET,2
user029,Pantai Bali Lestari,1
user029,DeliPark Mall,1
user029,Wisata Merci Themepark and Resto,2
user029,Pekan Minggu Percut Sei Tuan Deli Serdang,4
user029,Thamrin Plaza,5
user029,Manhattan Times Square,2
user029,Pusat Pasar Pangaribuan,5
user029,Taman Bunga Sapo Juma,3
user029,Tikung Point,4
user029,Tjong Yong Hian Gallery,3
user029,Pertunjukan Tari Sigalegale,2
user029,Kota Sejarah,5
user029,Pajak Gotong Royong,2
user029,Suzuya Mall Rantau Prapat,2
user029,Pos Bloc Medan,5
user029,Gunung Sibayak,4
user029,Batu Kursi Raja Siallagan ( Stone Chair of King Siallagan ),5
user029,Istana Kaldera Unesco Geopark Danau Toba,3
user029,Desa Budaya Lingga,1
user029,Tugu Makam Raja Silahisabungan,1
user029,Tugu Perjuangan,5
user029,Cagar Budaya Situs Benteng Putri Hijau,3
user029,Taman Budaya Sumatera Utara,1
user029,Tugu Kol,2
user029,Rahmat International Wildlife Museum & Gallery,2
user029,Museum Perkebunan Indonesia (MUSPERIN-1),1
user029,Museum Sejarah Al-Qur'an Sumatera Utara,4
user029,Meriam Puntung,4
user029,Istana Raja Sisingamangaraja,3
user029,Situs Objek Diduga Cagar Budaya Batu Sijongjong dan Batu Sigadap,1
user029,Rumah Adat Karo GARISTA,4
user029,Museum Pusaka Karo,4
user029,Tempat Pengasingan Soekarno,3
user029,Museum Perjuangan Pers Sumatera Utara,4
user029,Replika ISTANA SERDANG,1
user029,Budayaland,2
user029,Cagar Budaya Puteri Hijau,1
user029,Museum Letjen Jamin Gintings,1
user029,"Wisata Desa Budaya To joyo ""SUGENG RAWUH""",2
user029,Tugu Toga Aritonang,5
user029,"Oud Médan , Warenhuis",4
user029,Tugu Perjuangan Berastagi,5
user029,Museum Daerah Deli Serdang,3
user029,Museum Situs Kotta Cinna,3
user029,Istana Maimun,4
user029,"Menara "" Hindia Belanda "" Tirtanadi",2
user029,Tugu Titik Nol Peradaban Islam Nusantara,4
user029,Candi Bahal I,4
user029,Museum Simalungun,1
user029,Vihara Gunung Timur,5
user029,Adipura Monument,1
user029,Medan Edu Fun,4
user029,Prima Wisata Edukasi Desa Selemak,2
user029,Avros Park,3
user029,Dusun Kreatif,1
user029,Kidsnesia (Pusat Edukasi TK & SD),3
user029,Kebun Efi,3
user029,Tempat Edukasi TK (Saparunesia Trip),2
user029,Central Park Zoo & Resort,5
